car_number,color,time,text,handle,user_id,tweet_id
6004,ORANGE,2014-07-10T16:11:31+00:00,#wmata  OL 6004 like a sauna @wmata #hotcar,geomantic,14482344,487267884696358912
3024,ORANGE,2014-07-10T20:42:46+00:00,@wmata #hotcar 3024 orange line to new Carrollton,AlexMWilliams_,226297283,487336147371057152
1224,ORANGE,2014-07-10T21:16:15+00:00,@MetroHotCars  @wmata orange line 1224 #hotcar,petermkehoe,150530227,487344572284932096
6017,RED,2014-07-10T21:22:29+00:00,Red line 6017 is a #wmata #hotcar! @MetroHotCars,NemoGal202,627427654,487346141973843969
6016,RED,2014-07-10T21:22:42+00:00,Red line 6016 is also a #wmata #hotcar! @MetroHotCars,NemoGal202,627427654,487346197686784000
6004,NONE,2014-07-10T21:26:02+00:00,Yo @MetroHotCars - @wmata @MetroRailInfo Car 6004 is a #wmata #hotcar,Hooks_Orpik,35919276,487347035398733825
4009,NONE,2014-07-10T21:45:22+00:00,#WMATA #hotcar 4009,kurtraschke,25208645,487351901181054976
1055,YELLOW,2014-07-10T21:54:25+00:00,Another #wmata #hotcar 1055 on the yellow line to Huntington. Oy. That was miserable! @wmata,MeredithWise,14119836,487354177748623361
1054,YELLOW,2014-07-10T22:26:10+00:00,@wmata YL car 1054 is a #hotcar,amaertins,836850764,487362169961721856
1262,ORANGE,2014-07-11T13:21:05+00:00,Hey @wmata -We've got a #hotcar on the OL direction of NC. Car 1262. @unsuckdcmetro,eskapepod,17037685,487587380543504384
1054,YELLOW,2014-07-11T18:19:03+00:00,"@wmata #hotcar, yellow line 1054",timmymanb,46970596,487662369410015232
5093,RED,2014-07-11T19:27:08+00:00,@wmata @unsuckdcmetro #redline #hotcar number 5093.,Wrong_Verb,17618777,487679499723476993
5181,ORANGE,2014-07-11T22:19:31+00:00,Orange line 5181 #hotcar #wmata,ZachOlson44,559663226,487722883368894465
6095,RED,2014-07-12T12:48:17+00:00,@wmata hot car Red line 6095,heatherwgaona,7409032,487941517278187520
5150,ORANGE,2014-07-12T16:38:47+00:00,Orange line 5150 is a #wmata #hotcar @MetroHotCars,NemoGal202,627427654,487999522216243201
1034,NONE,2014-07-13T17:31:59+00:00,@wmata Car #1034 is a hot car,kaitiekov,19425227,488375300372582400
1110,ORANGE,2014-07-14T16:08:18+00:00,"Hey @Metrobusinfo and @wmata , #HotCar Car #1110 on orange line currently in dir of New Carrollton",MoveLikeJaeger,18308472,488716627710844928
1126,RED,2014-07-14T16:27:54+00:00,Hot car RL #1126 @wmata @unsuckdcmetro,wastetimewithme,22060389,488721561009283072
6090,RED,2014-07-14T21:24:20+00:00,@MetroHotCars #redline car #6090 is a #hotcar,UnleafTheKraken,249353902,488796160195571712
1179,NONE,2014-07-14T21:31:31+00:00,On a #hotstreak with these #hotcars #1179 @wmata,rawriamabear,14602360,488797968661622784
5064,RED,2014-07-14T22:15:01+00:00,@wmata @unsuckdcmetro hot cat on #red line to #shadygrove car 5064 #pleasegiveusair,Louda313,274523952,488808913945374720
1247,ORANGE,2014-07-14T23:58:37+00:00,"@wmata just got on car #1247, orange line towards new carrolton. It's sweltering in here. #hotcar cc:@unsuckdcmetro",morienewman,171603311,488834984623747072
1093,NONE,2014-07-15T11:08:21+00:00,@wmata @unsuckdcmetro #hotcar #1093 really? 7am and not only hot but stinks! Wold be nice to at least clean them #noair #shouldbeusedtoit,goldsmitht,41268200,489003530682785795
1262,NONE,2014-07-15T11:48:07+00:00,@wmata @unsuckdcmetro does the fare increase means more hot cars in rush hour?! Car 1262 direction Grosvenor is like a summer beach,calloni,17034768,489013536186966016
4069,RED,2014-07-15T11:51:20+00:00,@MetroHotCars car 4069 is also warm. AC seems on but it is hot here. Redline,calloni,17034768,489014346157391872
1185,RED,2014-07-15T13:11:30+00:00,"RL towards SG @MetroHotCars #1185. Beware the almost empty car. 
Cc: @wmata @Metrorailinfo @unsuckdcmetro",rty9a,343524569,489034520055021568
1262,RED,2014-07-15T13:28:48+00:00,Red Line Direction of Glenmont - car 1262 little to no air con. @wmata @MetroHotCars,phaniebly,89064804,489038876896686080
1293,ORANGE,2014-07-15T21:52:24+00:00,@wmata @Metrorailinfo @MetroHotCars another #hotcar number 1293 on the Orange line.,adarshdesai,81949513,489165612183470080
1169,RED,2014-07-15T22:14:31+00:00,@MetroHotCars red line SG bound 1169 #hotcar,BrianBeddow,24398881,489171177588264960
1169,RED,2014-07-15T22:19:52+00:00,"@wmata @Metrorailinfo Car number 1169 is a hot car with non working A/C on the Red Line, spotted at 6:15 PM",chriskder,181813235,489172523578585088
1124,RED,2014-07-16T11:24:17+00:00,@wmata @MetroHotCars Red Line Shady Grove 1124 is a #wmata #hotcar,Rukasu1,29864400,489369929523933184
4026,ORANGE,2014-07-16T13:16:59+00:00,#wmata #hotcar 4026 Orange outbound,LowHeadways,574513900,489398291697000448
5079,BLUE,2014-07-16T21:51:01+00:00,@MetroHotCars Blue line car 5079 is a #wmata #hotcar,MetroRage,269801073,489527651732705280
5063,BLUE,2014-07-17T12:27:52+00:00,@jnetter @wmata Report blue line 5063 as a #wmata #hotcar to @MetroHotCars,MetroRage,269801073,489748318147190784
1095,RED,2014-07-17T20:25:13+00:00,RL 1095 is a @MetroHotCars,seoulfully,838791,489868447375818753
1066,RED,2014-07-17T21:24:28+00:00,.@wmata @Metrorailinfo #redline 1066 #hotcar,dwfma,14285833,489883357333839872
1066,NONE,2014-07-17T21:45:48+00:00,Car 1066 is a #HotCar @wmata @unsuckdcmetro,achesond,313316902,489888724801835008
1095,NONE,2014-07-17T21:52:45+00:00,Perfect end to the day. Riding home in a  sauna. #hotcar #1095 #wmata,itsJayLa,342311578,489890474983837696
6004,ORANGE,2014-07-17T22:08:49+00:00,@MetroHotCars @Metrorailinfo #6004 is a #hotcar even on a nice evening. 8th car on Orange Line to Vienna.,GSFeder,168645901,489894518934618112
1066,RED,2014-07-17T22:43:18+00:00,Red line train 1066 is a #hotcar @MetroHotCars,barreflydc,1500143466,489903194831454209
5130,RED,2014-07-17T23:09:03+00:00,"@MetroHotCars #wmata RL car 5130 is not hot yet, but a/c is definitely not on. Would be miserable if it were hot and humid.",WellRedCommuter,42056591,489909677736857602
1262,RED,2014-07-18T00:29:00+00:00,@MetroHotCars @wmata @unsuckdcmetro #hotcar 1262 on red line to shady grove #dontwanttopassout,Louda313,274523952,489929795275194368
5171,NONE,2014-07-18T19:02:36+00:00,@MetroHotCars car 5171 is a hot car. No a/c,kaykow13,256148026,490210041270530048
6021,ORANGE,2014-07-18T19:47:33+00:00,#wmata #hotcar 6021 Orange,kencon06,250304361,490221356491886592
1226,YELLOW,2014-07-19T13:34:38+00:00,@wmata 1226 YL to Ft Totten is a @MetroHotCars,MorePlacesToGo,2300258612,490489894528360448
1059,RED,2014-07-21T11:46:26+00:00,Red Line 1059 #hotcar @wmata,coldandhot,31463211,491187441542258689
1251,RED,2014-07-21T19:55:49+00:00,#hotcar 1251 red line no A/C @wmata,coldandhot,31463211,491310598756368384
4090,RED,2014-07-21T21:06:11+00:00,#hotcar #4090 #redline heading towards Shady Grove. @MetroHotCars @Metrorailinfo,decindc,245166386,491328306600374272
1251,RED,2014-07-22T01:02:18+00:00,@MetroHotCars #wmata #hotcar 1251 red line #fb,crankylifeguard,16920504,491387726177243136
1194,NONE,2014-07-22T12:36:25+00:00,@MetroHotCars car 1194 to Franconia. #wmata #hotcar,swhitton84,63148682,491562408230408192
1262,NONE,2014-07-22T13:37:44+00:00,@wmata windows fogging on 1262 #hotcar,spongedinosaur,36979029,491577839653625856
6081,GREEN,2014-07-22T15:31:44+00:00,Hey @Metrorailinfo your car #6081 GL is broken. It's also a hot car @MetroHotCars http://t.co/UnFfBUGle9,mel_shoe,50775553,491606529154756608
1034,RED,2014-07-22T21:33:07+00:00,@Metrorailinfo @MetroHotCars car 1034 red line warm. No air movement. #wmata,rmwc1995,279353996,491697472004050944
5093,ORANGE,2014-07-22T21:47:10+00:00,Vienna-bound Orange line car 5093 is hot as balls.. What would be worse though: cramming 6 cars full of pax into just 5 cars #WMATA #hotcar,AmmerTime,220468862,491701008968335360
1207,NONE,2014-07-22T21:49:19+00:00,I misspoke: we were already at 5 cars due to car 1207 out of service #WMATA #hotcar,AmmerTime,220468862,491701551015403520
5013,NONE,2014-07-22T22:10:25+00:00,@wmata @unsuckdcmetro #hotcar #5013 thought it was just me,goldsmitht,41268200,491706861515595776
3117,BLUE,2014-07-22T22:20:19+00:00,A rare blue line train (in the wrong direction) and of course! A #hotcar. 3117. #wmata,LowHeadways,574513900,491709353196806144
4017,RED,2014-07-22T22:44:46+00:00,"@MetroHotCars RL 4017 seems okay at first, but 3 stops in you peel yourself off the seats. #hotcar #firstworldproblems",RevRRLewis,2537753422,491715504717832192
6147,ORANGE,2014-07-22T22:47:44+00:00,Orange line train to EFC car 6147 is a #hotcar @MetroHotCars #wmata,Steph_Fichter,38009867,491716249835929601
1124,RED,2014-07-22T22:48:31+00:00,@wmata #hotcar 1124 #redline,nolageek,14063351,491716446180102144
1194,BLUE,2014-07-22T23:12:48+00:00,@MetroHotCars blue line to Largo 1194 #Wmata #hotcar,charmedkitkat,79282153,491722557377085440
6111,YELLOW,2014-07-22T23:16:03+00:00,"@Metrorailinfo @wmata Hot car 6111, yellow line #wmata",magneticdynamo,28141968,491723376655073280
3117,ORANGE,2014-07-23T12:15:39+00:00,Orange line to largo rush plus train car #3117 is a #hotcar #wmata @wmata,sdadjou,44284952,491919567737061376
1004,ORANGE,2014-07-23T13:14:51+00:00,@MetroHotCars @wmata @MetroRailInfo orange line westbound to efc car 1004 is a #wmata #hotcar,suziq_1980,28493907,491934467900985344
2000,NONE,2014-07-23T16:44:03+00:00,@wmata holy HOT car #2000.,aprilleegreener,257658885,491987113588432898
2000,NONE,2014-07-23T16:50:13+00:00,@MetroHotCars car #2000 #Hotcar,vamosCAPS,2177586166,491988665321545728
6147,ORANGE,2014-07-23T17:19:59+00:00,@wmata hot car #6147 OL,NKaeding,83642072,491996158793752576
1266,ORANGE,2014-07-23T18:12:37+00:00,#Metro #wmata #hotcar 1266 #orangeline. @wmata @unsuckdcmetro @metrohotcars,TerrierTerp,95713098,492009404795875329
5112,NONE,2014-07-23T18:54:14+00:00,@MetroHotCars car 5112 no a/c,kaykow13,256148026,492019877956182016
1274,ORANGE,2014-07-23T19:41:02+00:00,#hotcar 1274 #orangeline @wmata,ironmanjt,20205268,492031655339499521
6059,RED,2014-07-23T19:44:04+00:00,Metro car 6059 red line is a #hotcar @Metrorailinfo @MetroHotCars,spencerlcooper,1087402410,492032415615832064
5094,RED,2014-07-23T19:58:35+00:00,Car 5094 on RL to SG is a #hotcar @MetroHotCars @Metrorailinfo,rr199300,22218809,492036071136706560
1184,GREEN,2014-07-23T20:23:29+00:00,@MetroHotCars gl 1184,slater402,2532093825,492042335912341504
6095,NONE,2014-07-23T20:33:11+00:00,Car 6095 is a #hotcar @MetroHotCars @wmata @Metrorailinfo,MikeVerve,353426761,492044776372727809
5050,ORANGE,2014-07-23T20:51:59+00:00,@MetroHotCars Orange Line 5050,grghdsn,16031014,492049507740164098
6141,NONE,2014-07-23T20:54:09+00:00,HOT car alert car 6141  #wmata @Metrorailinfo,powerinva,330609483,492050052496764928
5014,NONE,2014-07-23T21:14:29+00:00,@MetroHotCars car 5014 is a #hotcar,vamosCAPS,2177586166,492055170482593792
5125,ORANGE,2014-07-23T21:14:57+00:00,@joegrause @Metrorailinfo @wmata @unsuckdcmetro Report to @MetroHotCars orange line 5125 #wmata #hotcar,MetroRage,269801073,492055288506507264
1277,RED,2014-07-23T21:43:05+00:00,RL 1277 is a #hotcar @wmata,summersgill,29257133,492062368395186177
2000,RED,2014-07-23T21:46:51+00:00,Red car 2000 is a #HotCar @unsuckdcmetro #wmata,TheHornGuy,40506740,492063318836662272
1263,RED,2014-07-23T21:50:18+00:00,1263 red line is a @MetroHotCars @Metrorailinfo #wmata &amp; driver closed doors way too quickly @ metro ctr!,rmwc1995,279353996,492064186638147584
5110,RED,2014-07-23T21:51:57+00:00,@MetroHotCars Car 5110 on Red Line towards Shady Grove is a #wmata #hotcar,kklich,26305986,492064602222374912
5076,YELLOW,2014-07-23T21:53:34+00:00,"#wmata car 5076 is a #hotcar. Currently YL to Greenbelt Trapped for over 5min, lead car was closed then sat outside L'Enfant @MetroHotCars",schroedinger_,386535235,492065007627014145
5064,RED,2014-07-23T22:05:31+00:00,RL 5064 is a #hotcar #wmata @metrohotcars @wmata,OddOnMetro,97059800,492068015194640384
5125,ORANGE,2014-07-23T22:06:11+00:00,@MetroHotCars Orange 5125 is a #wmata #hotcar,etoile,7385,492068184351313920
5181,RED,2014-07-23T22:19:24+00:00,"5181, Red Line. #hotcar #tellmetro #WMATA @wmata @Metrorailinfo",Tracktwentynine,102796180,492071510148800514
5084,ORANGE,2014-07-23T22:38:01+00:00,.@MetroHotCars 5084 orange line is feeling hot hot hot #wmata #hotcar,sdquinn,7061682,492076193534185473
1042,RED,2014-07-23T22:41:36+00:00,@wmata Red line 1042 no a/c.  #hotcar,BMyersRF,588801834,492077094763896832
6021,NONE,2014-07-24T00:35:59+00:00,.@wmata 6021 hot car.,deanclark,9953922,492105880460988416
1290,RED,2014-07-24T12:17:35+00:00,"car 1290 on redline,  extremely hot car.   #wmata @unsuckdcmetro",KohlsPatrol,369700152,492282442074435586
5110,NONE,2014-07-24T13:11:49+00:00,Hot Metro car. #5110. Part of Shady Grove bound train being driven by the super friendly driver. Currently at Brookland. #wmata,NickCasey,16023375,492296092432990208
5110,NONE,2014-07-24T13:27:23+00:00,@MetroHotCars 5110 just reporte das hot car! @unsuckdcmetro,calloni,17034768,492300009896165376
1098,RED,2014-07-24T14:20:51+00:00,@MetroHotCars was sweating my ass off in Car 1098 on the Red Line. Killing my swag.  #wmata #hotcar #leeminator #mendelaware #theleeman,NBubey,237113700,492313466913710080
1262,NONE,2014-07-24T20:51:24+00:00,"#wmata car definitely said shady grove, but they made us unboard at Grosvenor.  New train hotcar 1262. Ugh",edretsch,1615410206,492411750021869568
3203,ORANGE,2014-07-24T21:01:20+00:00,OL Car 3203 is a #hotcar @MetroHotCars @wmata @Metrorailinfo,MikeVerve,353426761,492414251882250240
1080,NONE,2014-07-24T21:25:36+00:00,Another  commute home on a hot car. Why is this a constant occurrence? #wmata #hotcar #1080,itsJayLa,342311578,492420357505028098
1152,ORANGE,2014-07-24T21:36:13+00:00,#wmata #hotcar 1152 Orange Line,LowHeadways,574513900,492423029742641153
2012,ORANGE,2014-07-24T22:15:22+00:00,@MetroHotCars @wmata @Metrorailinfo #hotcar #2012 on Orange line.,adarshdesai,81949513,492432882489913344
3022,RED,2014-07-24T23:14:41+00:00,@MetroHotCars @wmata @Metrorailinfo #wmata #hotcar 3022 red line,crankylifeguard,16920504,492447810231758850
5019,GREEN,2014-07-25T13:39:16+00:00,"GR 5019 to Branch Ave is stuffy, no air circulation #wmata #hotcar",DCGuy4Life,714685038,492665387625238528
6000,NONE,2014-07-25T19:12:49+00:00,Hey @wmata car 6000 is a hot car.,LauraUDDC27,29823003,492749327828135936
5095,NONE,2014-07-25T21:23:21+00:00,@wmata #hotcar alert on 5095.,dc2005b,125982389,492782179500322817
5126,ORANGE,2014-07-25T22:21:44+00:00,"@WMATA FYI car #5126 (currently on the orange line to New Carrolton) is a #hotcar. Fan sounds happening, but no air moving or coolness.",smheffern,19401885,492796872973910016
6016,ORANGE,2014-07-26T01:59:26+00:00,"OL train to Largo, #6016 car, its hot in that car, truly no A/C. Raised fares for hot and uncomfortable ride, smdh. @wmata @unsuckdcmetro",Sistajaye,427040992,492851658775224320
1174,RED,2014-07-26T14:10:50+00:00,#Hotcar 1174 #redline #wmata,teganann,15847941,493035718747627520
5071,NONE,2014-07-26T18:36:38+00:00,@WMATA hotcar #5071 from Wiehle.,Trottingbob,100274007,493102608853127168
6016,BLUE,2014-07-26T20:14:32+00:00,@wmata 6016 is a #hotcar. Currently operating on a blue line train to Largo.,nielslesniewski,140286364,493127250246905856
1242,GREEN,2014-07-26T20:23:11+00:00,@MetroHotCars train 1242 green line is a hot car,fugularity,743963,493129424305270784
5026,RED,2014-07-28T12:23:23+00:00,".@wmata  we're on red line toward shady grove, car 5026, pulling into NoMa. It's hot and no AC. Please turn it on.",LauraSanthanam,131009237,493733455394381824
1059,RED,2014-07-28T14:06:33+00:00,@metrohotcars @wmata - Ohhhhh it's a sauna in car 1059 on the red line direction Glenmont,eskapepod,17037685,493759419654885376
5162,NONE,2014-07-28T20:44:24+00:00,Car #5162 has limited working ac #hot. #wmata @Metrorailinfo,powerinva,330609483,493859540648341504
4020,YELLOW,2014-07-28T21:12:35+00:00,@MetroHotCars Yellow line car 4020 is still a #wmata #hotcar,TheGreatHuey,966433627,493866633363222528
3223,RED,2014-07-28T21:18:22+00:00,@metrohotcars  #redline 3223 is a #hotcar,UnleafTheKraken,249353902,493868087385804800
1069,ORANGE,2014-07-28T22:00:02+00:00,@wmata @Metrorailinfo orangeline car 1069 is a #hotcar,jmarshak,213850325,493878573556449283
1262,RED,2014-07-28T22:17:18+00:00,#redline train 1262 #hotcar #wmata,idiot3qu3,28852188,493882919341940736
4054,RED,2014-07-28T22:43:21+00:00,"RL to Silver Spring #hotcar 4054 @wmata 

Cc: @unsuckdcmetro @MetroHotCars",rty9a,343524569,493889473810538496
1190,RED,2014-07-29T12:16:14+00:00,@Metrorailinfo @MetroHotCars car 1190 hot red line #wmata,rmwc1995,279353996,494094044977299457
6095,NONE,2014-07-29T12:20:17+00:00,#hotcar 6095 #SilverLine @wmata @unsuckdcmetro,ironmanjt,20205268,494095064084119553
5163,GREEN,2014-07-29T13:42:50+00:00,"5163 Green line is uncomfortable, no air circulation. #wmata #hotcar ",DCGuy4Life,714685038,494115837536518145
6110,GREEN,2014-07-29T23:32:22+00:00,@metrohotcars green line car 6110 is a #hotcar,adunkman,15182554,494264198499532800
3205,NONE,2014-07-30T19:42:17+00:00,@Metrorailinfo @MetroHotCars 3205 is hotter than hell.  The heat must be on. #melting,cunningham_lucy,598065633,494568685147676672
1051,YELLOW,2014-07-30T21:38:29+00:00,@wmata hot car on the yellow line car #1051 #dcmetro,navyplaid,1140708877,494597927151874048
5003,BLUE,2014-07-31T12:08:30+00:00,@bitesizenumz @wmata @Metrorailinfo @unsuckdcmetro Like this: @MetroHotCars blue line car 5003 is a #wmata #hotcar,MetroRage,269801073,494816874665111552
5003,BLUE,2014-07-31T12:11:49+00:00,@MetroHotCars @Metrorailinfo @wmata  #wmata #hotcar Blue line car 5003,bitesizenumz,1378136527,494817705850331136
1069,ORANGE,2014-07-31T17:19:24+00:00,@MetroHotCars #1069 orange line,MDarcy27,28398996,494895113441902593
3277,ORANGE,2014-07-31T20:16:46+00:00,#wmata #hotcar 3277 Orange,kencon06,250304361,494939751321849859
5142,ORANGE,2014-07-31T21:20:28+00:00,#wmata #hotcar 5142 orange,LowHeadways,574513900,494955779825598464
1289,ORANGE,2014-07-31T22:21:11+00:00,@MetroHotCars Orange line car 1289 #wmata @wmata,JimLCunningham,26620002,494971059561439233
1267,NONE,2014-07-31T22:32:11+00:00,@wmata hot car 1267 #hotcar @unsuckdcmetro,NoPants_McGee,16873676,494973828578045952
5187,GREEN,2014-08-01T13:03:10+00:00,GR 5187 to branch ave is a serious #wmata #hotcar. feels like the heat is on. @MetroHotCars ,DCGuy4Life,714685038,495193017616461824
1221,RED,2014-08-01T21:27:57+00:00,Red line 1221 is a #wmata #hotcar @MetroHotCars,NemoGal202,627427654,495320049394401280
1124,RED,2014-08-03T00:58:37+00:00,@MetroHotCars Car 1124 Red Line is a #MetroHotcar,mrkisiele614,577783439,495735453400989696
1212,NONE,2014-08-03T02:19:01+00:00,#wmata car 1212 is a #hotcar (and a smelly car.) @wmata @MetroHotCars @Metrorailinfo,roadtohell,17669364,495755686924812290
1221,RED,2014-08-03T16:56:45+00:00,#Wmata #hotcar 1221 Red Line #unsuckdcmetro,flautista2011,49806394,495976575355981824
6076,ORANGE,2014-08-04T12:05:01+00:00,OL car 6076 is a hot car. #wmata #hotcar #reportedmanytimes @unsuckdcmetro @dcmetrosucks @Metrorailinfo,golfrichie,436282263,496265548586815488
